Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
1.0,57857.0,882.0,50375.0,,,0.311,0.4,1.0,90286.0,884.0,39430.0,2025.0,31348.0,instances/bms/100/obj1,882.0,100-04-ASP-order/bms3000/obj1.lp.log.gz,796.0,1.0,1,11,11.0,2.0,0.4,0.0,opt,99202.0,0.0,,0.314,20.0,NaN,32614.0,0.0,0.0,4471.0,882.0,12.0,882.0,0.0,1.0,0.0,3.0
1.0,5927.0,111.0,2802.0,,,0.033,0.1,1.0,466.0,136.0,1486.0,2025.0,2198.0,instances/bms/100/trans,111.0,100-04-ASP-order/bms3000/trans.lp.log.gz,178.0,1.0,1,70,70.0,25.0,0.1,0.0,opt,8004.0,0.0,,0.035,20.0,NaN,1480.0,1.0,3.0,317.0,111.0,0.0,108.0,0.0,1.0,0.0,39.0
1.0,5509.0,18.0,2359.0,,,0.031,0.1,1.0,305.0,34.0,703.0,2025.0,2136.0,instances/bms/100/progp,18.0,100-04-ASP-order/bms3000/progp.lp.log.gz,281.0,1.0,1,82,82.0,16.0,0.1,0.0,opt,7141.0,0.0,,0.032,20.0,NaN,1094.0,0.0,1.0,311.0,18.0,34.0,17.0,0.0,1.0,0.0,6.0
1.0,6196.0,239140.0,3067.0,,,6.316,6.4,1.0,251516.0,239161.0,1115.0,2025.0,2713.0,instances/bms/100/paper5,239140.0,100-04-ASP-order/bms3000/paper5.lp.log.gz,173.0,1.0,1,54,54.0,21.0,6.4,44.0,opt,8341.0,0.0,,6.346,20.0,NaN,1404.0,9.0,12.0,382.0,239140.0,40.0,239128.0,0.0,1.0,0.0,336.0
1.0,17408.0,12402.0,13355.0,,,0.69,0.7,1.0,72693.0,12411.0,10429.0,2025.0,8365.0,instances/bms/100/alice29.txt,12402.0,100-04-ASP-order/bms3000/alice29.txt.lp.log.gz,110.0,1.0,1,50,50.0,9.0,0.8,22.0,opt,28297.0,0.0,,0.694,20.0,NaN,8554.0,0.0,2.0,1198.0,12402.0,0.0,12400.0,0.0,1.0,0.0,230.0
1.0,38554.0,25.0,32748.0,,,0.188,0.2,1.0,274.0,31.0,26783.0,2025.0,19767.0,instances/bms/100/progl,25.0,100-04-ASP-order/bms3000/progl.lp.log.gz,49.0,1.0,1,25,25.0,6.0,0.3,0.0,opt,65590.0,0.1,,0.197,20.0,NaN,21578.0,0.0,0.0,2820.0,25.0,0.0,25.0,0.0,1.0,0.0,1.0
1.0,9707.0,28775.0,6071.0,,,0.398,0.4,1.0,47603.0,28789.0,1938.0,2025.0,5420.0,instances/bms/100/kennedy.xls,28775.0,100-04-ASP-order/bms3000/kennedy.xls.lp.log.gz,274.0,1.0,1,58,58.0,14.0,0.5,2.0,opt,14099.0,0.0,,0.403,20.0,NaN,2962.0,1.0,8.0,775.0,28775.0,61.0,28767.0,0.0,1.0,0.0,236.0
1.0,9642.0,67.0,6052.0,,,0.046,0.1,1.0,399.0,90.0,4366.0,2025.0,4108.0,instances/bms/100/obj2,67.0,100-04-ASP-order/bms3000/obj2.lp.log.gz,104.0,1.0,1,58,58.0,23.0,0.1,0.0,opt,14457.0,0.0,,0.048,20.0,NaN,3817.0,0.0,2.0,595.0,67.0,0.0,65.0,0.0,1.0,0.0,15.0
1.0,34150.0,25164586.0,29549.0,,,1488.303,1488.4,1.0,37733381.0,25164597.0,24147.0,2025.0,17977.0,instances/bms/100/paper-folding.10,25164586.0,100-04-ASP-order/bms3000/paper-folding.10.lp.log.gz,31.0,1.0,1,11,11.0,11.0,1496.2,13092.0,opt,58491.0,0.1,,1496.043,20.0,NaN,19432.0,291.0,8.0,2554.0,25164586.0,0.0,25164578.0,0.0,1.0,0.0,4774.0
1.0,5718.0,3.0,2673.0,,,0.031,0.1,1.0,223.0,15.0,1275.0,2025.0,2051.0,instances/bms/100/bib,3.0,100-04-ASP-order/bms3000/bib.lp.log.gz,215.0,1.0,1,88,88.0,12.0,0.1,0.0,opt,7716.0,0.0,,0.033,20.0,NaN,1348.0,0.0,1.0,304.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0
