Acyc-Edges,Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Acyc,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
11788.0,,34401.0,58563986.0,37006.0,230,*,3584.06,3584.1,1.0,97642590.0,58564098.0,16842.0,2025.0,30888.0,instances/bms/500/progp,101203742.0,500-03-ASP-acyclicity/bms3000/progp.lp.log.gz,,0.0,0,0,,112.0,3600.1,37343.0,unknown,70464.0,0.2,1.0,3600.025,12.0,NaN,12765.0,11788.0,424.0,40.0,6394.0,58563986.0,444.0,58563946.0,42639756.0,1.0,0.0,11587.0
11088.0,,32651.0,69255081.0,35004.0,176,*,3585.409,0.1,1.0,123590976.0,69255166.0,16407.0,2025.0,29140.0,instances/bms/500/paper5,157716166.0,500-03-ASP-acyclicity/bms3000/paper5.lp.log.gz,,0.0,0,0,,86.0,3600.1,40987.0,unknown,66714.0,0.0,1.0,3600.006,12.0,NaN,12065.0,11088.0,218.0,202.0,6044.0,69255081.0,410.0,69254879.0,88461085.0,1.0,0.0,12559.0
31910.0,,99562.0,36111285.0,112650.0,226,*,3588.946,3589.0,1.0,74403056.0,36111364.0,73829.0,2025.0,81209.0,instances/bms/500/alice29.txt,323566091.0,500-03-ASP-acyclicity/bms3000/alice29.txt.lp.log.gz,,0.0,0,0,,80.0,3600.1,37141.0,unknown,211321.0,0.2,1.0,3600.005,12.0,NaN,47735.0,31910.0,313.0,197.0,16455.0,36111285.0,324.0,36111088.0,287454806.0,1.0,0.0,11505.0
71120.0,,197696.0,19808587.0,230129.0,121,*,3584.136,3584.2,1.0,29556665.0,19808632.0,133590.0,2025.0,179254.0,instances/bms/500/progl,19933719.0,500-03-ASP-acyclicity/bms3000/progl.lp.log.gz,,0.0,0,0,,46.0,3600.1,11480.0,unknown,426887.0,0.2,1.0,3600.004,11.0,NaN,87042.0,71120.0,35.0,6.0,36060.0,19808587.0,419.0,19808581.0,125132.0,1.0,0.0,2076.0
30486.0,,95790.0,62587609.0,107542.0,198,*,3585.456,3585.5,1.0,96715862.0,62587622.0,68151.0,2025.0,77317.0,instances/bms/500/kennedy.xls,108123629.0,500-03-ASP-acyclicity/bms3000/kennedy.xls.lp.log.gz,,0.0,0,0,,13.0,3600.1,29827.0,unknown,202635.0,0.1,1.0,3600.001,11.0,NaN,46263.0,30486.0,2.0,4.0,15743.0,62587609.0,286.0,62587605.0,45536020.0,1.0,0.0,1745.0
20122.0,1.0,70022.0,13087.0,77279.0,,,1.183,1.2,1.0,30971.0,13163.0,55864.0,2025.0,51608.0,instances/bms/500/obj2,17513.0,500-03-ASP-acyclicity/bms3000/obj2.lp.log.gz,1432.0,1.0,1,238,238.0,76.0,1.3,4.0,opt,146554.0,0.1,,1.19,11.0,NaN,35951.0,20122.0,6.0,37.0,10561.0,13087.0,210.0,13050.0,4426.0,1.0,0.0,863.0
124508.0,,330116.0,17513881.0,389823.0,12,*,3579.887,0.0,1.0,66399691.0,17513892.0,213903.0,2025.0,312769.0,instances/bms/500/paper-folding.10,19435036.0,500-03-ASP-acyclicity/bms3000/paper-folding.10.lp.log.gz,,0.0,0,0,,12.0,3600.1,25281.0,unknown,718969.0,0.0,1.0,3600.001,13.0,NaN,140306.0,124508.0,78.0,7.0,62754.0,17513881.0,470.0,17513874.0,1921155.0,1.0,0.0,42544.0
10422.0,,30980.0,146932923.0,33373.0,274,*,3582.41,3582.5,1.0,291192384.0,146933042.0,14891.0,2025.0,27467.0,instances/bms/500/bib,348637651.0,500-03-ASP-acyclicity/bms3000/bib.lp.log.gz,,0.0,0,0,,120.0,3600.1,90603.0,unknown,63416.0,0.1,1.0,3600.004,12.0,NaN,11397.0,10422.0,122.0,23.0,5711.0,146932923.0,370.0,146932900.0,201704728.0,1.0,0.0,6962.0
240662.0,,620383.0,1157983.0,738167.0,10,*,3550.474,3550.5,1.0,10982893.0,1157992.0,388141.0,2025.0,603154.0,instances/bms/500/power2.11,52621696.0,500-03-ASP-acyclicity/bms3000/power2.11.lp.log.gz,,0.0,0,0,,9.0,3600.1,1218.0,unknown,1357570.0,4.2,1.0,3600.005,12.0,NaN,256342.0,240662.0,52.0,46.0,120831.0,1157983.0,480.0,1157937.0,51463713.0,1.0,0.0,23588.0
12290.0,,35668.0,52542843.0,38633.0,234,*,3585.334,3585.4,1.0,74433410.0,52542978.0,17657.0,2025.0,32157.0,instances/bms/500/progc,74603497.0,500-03-ASP-acyclicity/bms3000/progc.lp.log.gz,,0.0,0,0,,135.0,3600.1,28355.0,unknown,73348.0,0.1,1.0,3600.001,12.0,NaN,13271.0,12290.0,150.0,43.0,6645.0,52542843.0,407.0,52542800.0,22060654.0,1.0,0.0,3185.0
