Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
1.0,57867.0,490344.0,922004.0,,,1409.414,1409.7,1.0,6628357.0,490478.0,3425409.0,2025.0,38934.0,instances/bms/500/plrabn12.txt,1134503.0,500-01-ASP-closure/bms3000/plrabn12.txt.lp.log.gz,1051.0,1.0,1,238,238.0,134.0,1415.9,1297.0,opt,971426.0,0.4,,1415.609,18.0,NaN,868794.0,4980.0,2817.0,7993.0,490344.0,416.0,487527.0,644159.0,1.0,0.0,5520.0
,857873.0,5172.0,121163628.0,11,*,3564.14,3565.5,1.0,270350.0,5177.0,480753390.0,2025.0,610336.0,instances/bms/500/obj1,5172.0,500-01-ASP-closure/bms3000/obj1.lp.log.gz,,0.0,0,0,,6.0,3601.5,0.0,unknown,121898748.0,23.8,1.0,3600.006,19.0,NaN,120310742.0,0.0,0.0,122271.0,5172.0,494.0,5172.0,0.0,1.0,0.0,1.0
1.0,52165.0,306649.0,775978.0,,,738.207,738.4,1.0,4569486.0,306775.0,2868454.0,2025.0,34856.0,instances/bms/500/trans,657055.0,500-01-ASP-closure/bms3000/trans.lp.log.gz,1657.0,1.0,1,249,249.0,126.0,741.9,1087.0,opt,820509.0,0.2,,741.661,17.0,NaN,728279.0,3449.0,2101.0,7177.0,306649.0,393.0,304548.0,350406.0,1.0,0.0,4022.0
,46678.0,2675307.0,501110.0,227,*,3584.312,3584.4,1.0,6153388.0,2675415.0,1796538.0,2025.0,30942.0,instances/bms/500/progp,2955625.0,500-01-ASP-closure/bms3000/progp.lp.log.gz,,0.0,0,0,,109.0,3600.1,1932.0,unknown,540939.0,0.2,1.0,3600.03,18.0,NaN,459163.0,1453.0,64.0,6394.0,2675307.0,444.0,2675243.0,280318.0,1.0,0.0,2237.0
,44226.0,8604750.0,436432.0,171,*,3582.992,3583.1,1.0,14648455.0,8604830.0,1549964.0,2025.0,29185.0,instances/bms/500/paper5,9961393.0,500-01-ASP-closure/bms3000/paper5.lp.log.gz,,0.0,0,0,,81.0,3600.1,12838.0,unknown,474163.0,0.3,1.0,3600.006,18.0,NaN,396841.0,410.0,226.0,6044.0,8604750.0,410.0,8604524.0,1356643.0,1.0,0.0,1660.0
,117117.0,186358.0,4820419.0,224,*,3583.734,3583.8,1.0,4234018.0,186571.0,18764827.0,2025.0,81245.0,instances/bms/500/alice29.txt,1304018.0,500-01-ASP-closure/bms3000/alice29.txt.lp.log.gz,,0.0,0,0,,214.0,3600.1,269.0,unknown,4920622.0,0.8,1.0,3600.001,19.0,NaN,4707623.0,2302.0,1978.0,16455.0,186358.0,384.0,184380.0,1117660.0,1.0,0.0,3082.0
,254374.0,5025378.0,18029922.0,119,*,3584.854,3585.1,1.0,7954306.0,5025490.0,70976220.0,2025.0,179281.0,instances/bms/500/progl,5188522.0,500-01-ASP-closure/bms3000/progl.lp.log.gz,,0.0,0,0,,113.0,3600.3,4328.0,unknown,18247763.0,3.2,1.0,3600.001,17.0,NaN,17780143.0,518.0,16.0,36060.0,5025378.0,448.0,5025362.0,163144.0,1.0,0.0,870.0
,111891.0,821183.0,3175237.0,200,*,3585.587,3585.7,1.0,5015503.0,821376.0,12208848.0,2025.0,77740.0,instances/bms/500/kennedy.xls,6524604.0,500-01-ASP-closure/bms3000/kennedy.xls.lp.log.gz,,0.0,0,0,,194.0,3600.1,745.0,unknown,3271000.0,1.0,1.0,3600.006,17.0,NaN,3068041.0,333.0,23.0,15743.0,821183.0,380.0,821160.0,5703421.0,1.0,0.0,623.0
1.0,75731.0,146212.0,1879079.0,,,1582.284,0.1,1.0,1278380.0,146423.0,7188069.0,2025.0,51734.0,instances/bms/500/obj2,1202675.0,500-01-ASP-closure/bms3000/obj2.lp.log.gz,1122.0,1.0,1,238,238.0,211.0,1589.2,425.0,opt,1943861.0,0.1,,1588.667,18.0,NaN,1807512.0,514.0,66.0,10561.0,146212.0,323.0,146146.0,1056463.0,1.0,0.0,1049.0
,440326.0,30869.0,31568271.0,10,*,3583.433,3583.8,1.0,326004.0,30879.0,124276452.0,2025.0,312769.0,instances/bms/500/paper-folding.10,79755.0,500-01-ASP-closure/bms3000/paper-folding.10.lp.log.gz,,0.0,0,0,,11.0,3600.4,84.0,unknown,31945343.0,6.5,1.0,3599.994,19.0,NaN,31131992.0,0.0,7.0,62754.0,30869.0,500.0,30862.0,48886.0,1.0,0.0,346.0
